name,amenity,country,iso3,source,latitude,longitude,building,addr_city,operator
,,Burkina Faso,BFA,HOTOSM/OSM,12.624104,-1.637218,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.074936,-5.297959,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.077058,-5.316086,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.08447,-5.315814,school,,
,school,Burkina Faso,BFA,HOTOSM/OSM,10.979093,-4.859262,yes,,
CEG,school,Burkina Faso,BFA,HOTOSM/OSM,11.830295,-4.738989,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.493064,-1.824576,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.494173,-1.823387,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.489957,-1.844358,school,,
,school,Burkina Faso,BFA,HOTOSM/OSM,10.989642,-4.912281,yes,,
Ecole primaire protestante de Boukou,school,Burkina Faso,BFA,HOTOSM/OSM,12.557188,-1.885517,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.552546,-1.884153,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.527457,-1.940672,school,,
,school,Burkina Faso,BFA,HOTOSM/OSM,10.982146,-5.00984,yes,,
,school,Burkina Faso,BFA,HOTOSM/OSM,10.981889,-5.01375,yes,,
,school,Burkina Faso,BFA,HOTOSM/OSM,10.812926,-4.644682,yes,,
,school,Burkina Faso,BFA,HOTOSM/OSM,10.824235,-4.632083,yes,,
,school,Burkina Faso,BFA,HOTOSM/OSM,10.828086,-4.62576,yes,,
,school,Burkina Faso,BFA,HOTOSM/OSM,10.84171,-4.618842,yes,,
,school,Burkina Faso,BFA,HOTOSM/OSM,11.037824,-4.768142,yes,,
,school,Burkina Faso,BFA,OSM,11.07813,-4.76235,,,
Ecole Primaire Publique de Flognaya,school,Burkina Faso,BFA,HOTOSM/OSM,11.16653,-4.808512,,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.073625,-5.296182,school,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.51857,-1.807444,,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.465884,-1.749624,,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.472018,-1.790196,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.476894,-1.844443,school,,
Collège,school,Burkina Faso,BFA,HOTOSM/OSM,10.799186,-4.85769,,,
,,Burkina Faso,BFA,HOTOSM/OSM,14.114811,-2.116676,school,,
Ecole primaire de Sollé-Foulbé A,school,Burkina Faso,BFA,HOTOSM/OSM,14.1208,-2.123571,,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,14.118858,-2.117212,,,
Ecole primaire de Sollé-Mossi B,school,Burkina Faso,BFA,HOTOSM/OSM,14.129967,-2.109639,,,
Ecole primaire de Sollé-Foulbé B,school,Burkina Faso,BFA,HOTOSM/OSM,14.121176,-2.135073,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.875156,-3.844678,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,14.087755,-2.151756,school,,
Ecole primaire de Namagué,school,Burkina Faso,BFA,HOTOSM/OSM,14.148943,-2.256736,,,
,,Burkina Faso,BFA,HOTOSM/OSM,14.160378,-2.184333,school,,
CEG de Tibou,school,Burkina Faso,BFA,HOTOSM/OSM,14.098026,-2.17116,,,
,,Burkina Faso,BFA,HOTOSM/OSM,14.095693,-2.168499,school,,
Ecole primaire de Madougou,school,Burkina Faso,BFA,HOTOSM/OSM,14.104061,-2.203546,,,
Ecole primaire de Yergué,school,Burkina Faso,BFA,HOTOSM/OSM,14.082514,-2.186534,,,
Ecole primaire de Béguentigué A,school,Burkina Faso,BFA,HOTOSM/OSM,14.07325,-2.190049,,,
Ecole primaire de Zanré,school,Burkina Faso,BFA,HOTOSM/OSM,14.035488,-2.147779,,,
Ecole primaire de Doungouma,school,Burkina Faso,BFA,HOTOSM/OSM,14.009618,-2.152529,,,
,,Burkina Faso,BFA,HOTOSM/OSM,14.098715,-2.085099,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,14.099301,-2.281398,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,14.107102,-2.303051,school,,
Ecole primaire de Béguentigué B,school,Burkina Faso,BFA,HOTOSM/OSM,14.069804,-2.212025,,,
,,Burkina Faso,BFA,HOTOSM/OSM,14.094204,-2.232982,school,,
CEG de Déré,school,Burkina Faso,BFA,HOTOSM/OSM,14.103633,-2.22626,,,
,,Burkina Faso,BFA,HOTOSM/OSM,14.133233,-2.271412,school,,
Ecole primaire de Zamné,school,Burkina Faso,BFA,HOTOSM/OSM,14.153874,-2.238942,,,
,,Burkina Faso,BFA,HOTOSM/OSM,14.15335,-2.162872,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,14.134644,-2.086034,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,14.122792,-2.093333,school,,
Ecole primaire de Mondé-Bani,school,Burkina Faso,BFA,HOTOSM/OSM,14.201799,-2.555173,,,
,,Burkina Faso,BFA,HOTOSM/OSM,14.014952,-2.773711,school,,
CEG de Kaïn,school,Burkina Faso,BFA,HOTOSM/OSM,14.035869,-2.761079,,,
Ecole,school,Burkina Faso,BFA,HOTOSM/OSM,14.037995,-2.760072,,,
,,Burkina Faso,BFA,HOTOSM/OSM,14.164585,-2.213964,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,14.041492,-2.760012,school,,
Ecole primaire de Kaïn B,school,Burkina Faso,BFA,HOTOSM/OSM,14.051234,-2.756931,,,
Ecole primaire de Samboulga,school,Burkina Faso,BFA,HOTOSM/OSM,14.031191,-2.084648,,,
Ecole primaire de Tougrebouli,school,Burkina Faso,BFA,HOTOSM/OSM,13.977718,-2.00732,,,
,,Burkina Faso,BFA,HOTOSM/OSM,14.010799,-1.970676,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,14.161307,-2.333005,school,,
Ecole primaire de Soffé,school,Burkina Faso,BFA,HOTOSM/OSM,13.985983,-2.104453,,,
Ecole primaire de Tangabangoa B,school,Burkina Faso,BFA,HOTOSM/OSM,13.934158,-2.289048,,,
Ecole primaire de Wanaré B,school,Burkina Faso,BFA,HOTOSM/OSM,13.946552,-2.327712,,,
Ecole primaire de Tanghin-Baogo,school,Burkina Faso,BFA,HOTOSM/OSM,13.899316,-2.283305,,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.92047,-2.290221,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.938476,-2.266192,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.965701,-2.264494,school,,
Ecole primaire de Ninigui A,school,Burkina Faso,BFA,HOTOSM/OSM,13.882334,-2.364479,,,
Ecole primaire de Posso,school,Burkina Faso,BFA,HOTOSM/OSM,13.968981,-2.245334,,,
Ecole primaire de Wanaré A,school,Burkina Faso,BFA,HOTOSM/OSM,13.943276,-2.316711,,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.788637,-2.323528,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.787954,-2.324873,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.783936,-2.326479,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.826717,-2.416006,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.834835,-2.410975,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.835736,-2.408206,school,,
Ecole primaire de Koumbri,school,Burkina Faso,BFA,HOTOSM/OSM,13.842961,-2.413025,,,
Ecole primaire de Koumbri Secteur 2,school,Burkina Faso,BFA,HOTOSM/OSM,13.851351,-2.405613,,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.841559,-2.364829,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.833273,-2.356381,school,,
CEG de Ninigui,school,Burkina Faso,BFA,HOTOSM/OSM,13.878891,-2.359066,,,
Ecole primaire de Ninigui B,school,Burkina Faso,BFA,HOTOSM/OSM,13.883209,-2.364512,,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,13.906807,-2.382626,,,
Ecole primaire Sanyiri,school,Burkina Faso,BFA,HOTOSM/OSM,13.916668,-2.445299,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,13.94065,-2.40519,,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.930913,-2.424155,school,,
Ecole primaire de Kougouren,school,Burkina Faso,BFA,HOTOSM/OSM,13.94505,-2.389034,,,
Ecole primaire de Dandambara,school,Burkina Faso,BFA,HOTOSM/OSM,13.954376,-2.342735,,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.832024,-2.403695,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,14.093204,-2.347017,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,14.07087,-2.45809,school,,
Ecole primaire d'Ingané A,school,Burkina Faso,BFA,HOTOSM/OSM,13.955353,-2.218565,,,
,,Burkina Faso,BFA,HOTOSM/OSM,14.08565,-2.437664,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,14.129576,-2.376805,school,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,14.133965,-2.275108,,,
,,Burkina Faso,BFA,HOTOSM/OSM,14.113279,-2.279123,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,14.113819,-2.294864,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,14.08981,-2.315898,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.946602,-2.215927,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.954264,-2.214578,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.990783,-2.263839,school,,
Ecple primaire de Pétalnelbé,school,Burkina Faso,BFA,HOTOSM/OSM,14.006542,-2.282386,,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.973669,-2.294358,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,14.078391,-2.457737,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,14.07865,-2.45876,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,14.079884,-2.444039,school,,
Ecole primaire de Lossa-Foulbé,school,Burkina Faso,BFA,HOTOSM/OSM,13.978984,-2.321219,,,
Ecole primaire de Zaye B,school,Burkina Faso,BFA,HOTOSM/OSM,14.000694,-2.379968,,,
,,Burkina Faso,BFA,HOTOSM/OSM,14.00881,-2.372355,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.984966,-2.432912,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,14.031789,-2.402809,school,,
Ecole primaire de Salécoulé,school,Burkina Faso,BFA,HOTOSM/OSM,14.020049,-2.339986,,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.982726,-2.309074,school,,
Ecole,school,Burkina Faso,BFA,HOTOSM/OSM,13.307013,-4.027793,,,
Ecole primaire de Soye,school,Burkina Faso,BFA,HOTOSM/OSM,13.308384,-4.026859,,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.279637,-3.9724,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.306515,-3.926588,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.31058,-3.895456,school,,
Ecole primaire de Dombèlé,school,Burkina Faso,BFA,OSM,13.03218,-3.90275,,,
Ecole primaire de Lanfièra,school,Burkina Faso,BFA,HOTOSM/OSM,12.837217,-4.180126,,,
Ecole primaire du Secteur 6,school,Burkina Faso,BFA,HOTOSM/OSM,13.796162,-2.705391,,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.368028,-3.967566,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.338872,-3.916541,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.318452,-3.942347,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.926696,-2.773616,school,,
Ecole primaire publique B,school,Burkina Faso,BFA,HOTOSM/OSM,13.015177,-3.95154,,,
Ecole primaire de Sissé,school,Burkina Faso,BFA,HOTOSM/OSM,12.893105,-3.736281,,,
Ecole primaire de Tissi,school,Burkina Faso,BFA,HOTOSM/OSM,12.855052,-3.733262,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.846008,-3.771007,school,,
Ecole primaire de Bogo,school,Burkina Faso,BFA,HOTOSM/OSM,12.964358,-3.936179,,,
Ecole primaire de Danékuy,school,Burkina Faso,BFA,HOTOSM/OSM,12.947093,-4.002097,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.971534,-4.019621,school,,
Ecole primaire de Tirakuy,school,Burkina Faso,BFA,HOTOSM/OSM,12.89824,-4.029142,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.843456,-4.013371,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.88581,-3.996721,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.907634,-3.891584,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.871455,-3.885891,school,,
Ecole primaire de Ba,school,Burkina Faso,BFA,HOTOSM/OSM,13.357685,-4.023871,,,
Lycée communal de Bomborokuy,school,Burkina Faso,BFA,HOTOSM/OSM,12.999548,-3.945729,,,
Ecole primaire publique A,school,Burkina Faso,BFA,HOTOSM/OSM,12.998589,-3.957491,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.968547,-3.954101,school,,
Ecole primaire de Kolonkoura,school,Burkina Faso,BFA,HOTOSM/OSM,12.734428,-4.095642,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.745078,-4.094829,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.792559,-4.075727,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.786507,-4.136894,school,,
Ecole primaire de Dakuy,school,Burkina Faso,BFA,HOTOSM/OSM,12.87363,-4.100246,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.912341,-4.060903,school,,
Ecole primaire de Kimba,school,Burkina Faso,BFA,HOTOSM/OSM,12.869564,-4.145319,,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.018915,-4.137806,school,,
Ecole primaire de Konkuy-Koro,school,Burkina Faso,BFA,HOTOSM/OSM,12.841929,-4.113444,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.876692,-4.188093,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.907673,-2.61611,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.933747,-2.619574,school,,
Ecole franco-arabe de Péténangué,school,Burkina Faso,BFA,HOTOSM/OSM,13.944265,-2.587721,,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.942888,-2.589962,school,,
Ecole primaire de Samni,school,Burkina Faso,BFA,HOTOSM/OSM,13.933445,-2.55935,,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.962297,-2.524349,school,,
Ecole primaire de Bidi-Mossi,school,Burkina Faso,BFA,HOTOSM/OSM,13.924937,-2.492881,,,
,,Burkina Faso,BFA,HOTOSM/OSM,14.050515,-2.524626,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.793638,-2.580788,school,,
Lycée/CEG,school,Burkina Faso,BFA,HOTOSM/OSM,13.789764,-2.643081,,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.790374,-2.655116,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,14.090782,-2.719444,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,14.094916,-2.640338,school,,
CEG de Nongodoum,school,Burkina Faso,BFA,HOTOSM/OSM,14.150275,-2.521301,,,
,,Burkina Faso,BFA,HOTOSM/OSM,14.145857,-2.518124,school,,
Ecole primaire de Tougnougou,school,Burkina Faso,BFA,HOTOSM/OSM,14.114624,-2.474015,,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.896222,-2.66953,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,14.080377,-2.549497,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,14.088974,-2.585787,school,,
Ecole primaire d'Orel-Balinguel,school,Burkina Faso,BFA,HOTOSM/OSM,14.05985,-2.593921,,,
,,Burkina Faso,BFA,HOTOSM/OSM,14.012244,-2.528895,school,,
Ecole primaire d'Amné-Mossi,school,Burkina Faso,BFA,HOTOSM/OSM,13.981679,-2.530397,,,
Ecole primaire de Sandogo,school,Burkina Faso,BFA,HOTOSM/OSM,13.975747,-2.543308,,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.992606,-2.586103,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.998907,-2.724095,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.877927,-2.670106,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,14.116522,-2.506441,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.794105,-2.659477,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.796274,-2.659781,school,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,13.803731,-2.663302,,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.801365,-2.658436,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.800723,-2.65333,school,,
Ecole primaire du Secteur 1,school,Burkina Faso,BFA,HOTOSM/OSM,13.814892,-2.66445,,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.794472,-2.654324,school,,
CEG,school,Burkina Faso,BFA,HOTOSM/OSM,13.816017,-2.666175,,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.817701,-2.64367,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.828527,-2.606892,school,,
Ecole primaire de Pétossiré,school,Burkina Faso,BFA,HOTOSM/OSM,13.852432,-2.645144,,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.868462,-2.668624,school,,
Ecole primaire de Sanga,school,Burkina Faso,BFA,HOTOSM/OSM,13.854443,-2.72974,,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.823038,-2.714062,school,,
Ecole primaire de Nomo A,school,Burkina Faso,BFA,HOTOSM/OSM,13.825133,-2.707317,,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.914331,-2.492693,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.889229,-2.501691,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.887944,-2.571323,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.878922,-2.58234,school,,
Ecole primaire d'Arbété,school,Burkina Faso,BFA,HOTOSM/OSM,13.830381,-2.572273,,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.798267,-2.506026,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.803871,-2.569352,school,,
Ecole primaire de Sui,school,Burkina Faso,BFA,HOTOSM/OSM,12.570887,-2.798893,,,
Ecole primaire de Pankelé B,school,Burkina Faso,BFA,HOTOSM/OSM,12.617392,-2.816817,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.560347,-2.852331,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.557673,-2.866266,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.537497,-2.871673,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.536,-2.867705,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.530826,-2.869467,school,,
Ecole coranique Médersa,school,Burkina Faso,BFA,HOTOSM/OSM,12.538554,-2.768382,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.546151,-2.798831,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.52943,-2.757117,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.528701,-2.734074,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.540685,-2.748166,school,,
Ecole,school,Burkina Faso,BFA,HOTOSM/OSM,12.550977,-2.747955,,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.549081,-2.74666,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.440625,-2.854911,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.445565,-2.801747,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.463141,-2.80938,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.455337,-2.757007,school,,
Ecole primaire publique de Markio,school,Burkina Faso,BFA,HOTOSM/OSM,12.414605,-2.779461,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.4113,-2.735185,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.333174,-2.736736,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.372662,-3.128407,school,,
sami village,kindergarten,Burkina Faso,BFA,HOTOSM/OSM,12.462372,-3.23144,,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.317648,-3.164114,,,
Ecole primaire de Tikan,school,Burkina Faso,BFA,HOTOSM/OSM,12.307302,-3.148927,,,
CEG de Karo,school,Burkina Faso,BFA,HOTOSM/OSM,12.369422,-3.301373,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.364577,-3.30596,school,,
Ecole primaire de Paradé,school,Burkina Faso,BFA,HOTOSM/OSM,12.356817,-3.334745,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.303438,-3.057484,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.452909,-2.806051,school,,
Ecole primaire A de Zélassé,school,Burkina Faso,BFA,HOTOSM/OSM,12.454958,-2.805044,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.517816,-2.875784,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.518449,-2.869956,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.473754,-2.930591,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.480131,-2.933966,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.423584,-2.930396,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.450836,-2.87601,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.458844,-2.909442,school,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.323458,-2.139149,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.334193,-2.173428,school,,
Collège (Lycée Municipal),school,Burkina Faso,BFA,HOTOSM/OSM,12.340428,-2.170766,,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.367433,-2.147075,,,
Ecole (projet),school,Burkina Faso,BFA,HOTOSM/OSM,12.364979,-2.157711,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.365391,-2.162756,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.357526,-2.18295,school,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.361515,-2.202344,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.338012,-2.185223,school,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.328765,-2.204786,,,
Ecole primaire Kalabo B,school,Burkina Faso,BFA,HOTOSM/OSM,12.495412,-2.828754,,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.314408,-2.179416,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.316175,-2.18907,school,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.301317,-2.19463,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.310861,-2.050707,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.313635,-2.059795,school,,
CEG,school,Burkina Faso,BFA,HOTOSM/OSM,12.321319,-2.065475,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.316177,-2.073017,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.304852,-2.076294,school,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.283388,-2.083154,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.37748,-2.052096,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.327835,-2.126242,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.327315,-2.173159,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.297118,-2.137654,school,,
Ecole,school,Burkina Faso,BFA,HOTOSM/OSM,12.303292,-2.129934,,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.352499,-2.088997,,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.353019,-2.103218,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.353067,-2.101886,school,,
CEG,school,Burkina Faso,BFA,HOTOSM/OSM,12.356082,-2.099038,,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.346839,-2.130753,,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.337205,-2.111879,,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.334158,-2.121283,,,
Ecole (non fonctionnelle),school,Burkina Faso,BFA,HOTOSM/OSM,12.32821,-2.1425,,,
Ecole primaire de Pô,school,Burkina Faso,BFA,HOTOSM/OSM,12.304008,-2.615315,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.367309,-2.70285,school,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.361275,-2.682904,,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.383945,-2.727705,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.404269,-2.704448,school,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.424674,-2.73139,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.445537,-2.705928,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.459926,-2.702075,school,,
Ecole,school,Burkina Faso,BFA,HOTOSM/OSM,12.461296,-2.691701,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.322773,-2.184394,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.452711,-2.690349,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.448859,-2.679181,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.448334,-2.675338,school,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.421114,-2.62456,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.531584,-2.483875,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.557089,-2.491243,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.563853,-2.49954,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.499238,-2.784957,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.573399,-2.739192,school,,
Ecole primaire de Naboro,school,Burkina Faso,BFA,HOTOSM/OSM,12.571874,-2.764283,,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.458863,-2.688735,,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.320061,-2.160168,,,
CEG,school,Burkina Faso,BFA,HOTOSM/OSM,12.304137,-2.147361,,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.30394,-2.157382,,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.29307,-2.152313,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.276899,-2.143111,school,,
Ecole primaire B,school,Burkina Faso,BFA,HOTOSM/OSM,12.299685,-2.57503,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.298381,-2.553546,school,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.275999,-2.582507,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.283575,-2.577177,school,,
,school,Burkina Faso,BFA,HOTOSM/OSM,12.280341,-2.151052,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.280206,-2.17067,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.314345,-2.208382,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.373944,-2.218957,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.429603,-2.212917,school,,
Lycée privé,school,Burkina Faso,BFA,HOTOSM/OSM,12.277651,-2.588958,,,
École,school,Burkina Faso,BFA,HOTOSM/OSM,12.450017,-2.271103,,,
