Country,Month,Year,Events,Fatalities
Angola,September,2014,0,0
Angola,October,2014,0,0
Angola,November,2014,2,0
Angola,December,2014,1,0
Angola,January,2015,0,0
Angola,February,2015,1,0
Angola,March,2015,0,0
Angola,April,2015,1,22
Angola,May,2015,0,0
Angola,June,2015,2,1
Angola,July,2015,0,0
Angola,August,2015,0,0
Angola,September,2015,0,0
Angola,October,2015,0,0
Angola,November,2015,0,0
Angola,December,2015,1,0
Angola,January,2016,0,0
Angola,February,2016,0,0
Angola,March,2016,2,30
Angola,April,2016,1,0
Angola,May,2016,5,12
Angola,June,2016,0,0
Angola,July,2016,8,20
Angola,August,2016,6,12
Angola,September,2016,4,24
Angola,October,2016,1,0
Angola,November,2016,3,11
Angola,December,2016,1,6
Angola,January,2017,3,4
Angola,February,2017,6,13
Angola,March,2017,3,0
Angola,April,2017,4,16
Angola,May,2017,10,17
Angola,June,2017,4,8
Angola,July,2017,8,3
Angola,August,2017,4,0
Angola,September,2017,6,3
Angola,October,2017,0,0
Angola,November,2017,1,0
Angola,December,2017,5,3
Angola,January,2018,1,1
Angola,February,2018,1,1
Angola,March,2018,0,0
Angola,April,2018,4,6
Angola,May,2018,1,0
Angola,June,2018,1,1
Angola,July,2018,2,1
Angola,August,2018,1,0
Angola,September,2018,2,7
Angola,October,2018,7,12
Angola,November,2018,3,0
Angola,December,2018,4,12
Angola,January,2019,3,14
Angola,February,2019,0,0
Angola,March,2019,1,1
Angola,April,2019,2,2
Angola,May,2019,1,0
Angola,June,2019,1,1
Angola,July,2019,1,1
Angola,August,2019,0,0
Angola,September,2019,3,2
Angola,October,2019,4,1
Angola,November,2019,1,0
Angola,December,2019,2,1
Angola,January,2020,3,6
Angola,February,2020,1,1
Angola,March,2020,4,1
Angola,April,2020,2,1
Angola,May,2020,8,6
Angola,June,2020,7,18
Angola,July,2020,11,20
Angola,August,2020,9,8
Angola,September,2020,8,4
Angola,October,2020,1,0
Angola,November,2020,5,1
Angola,December,2020,6,4
Angola,January,2021,5,100
Angola,February,2021,3,5
Angola,March,2021,8,5
Angola,April,2021,6,5
Angola,May,2021,3,1
Angola,June,2021,1,0
Angola,July,2021,4,2
Angola,August,2021,10,7
Angola,September,2021,3,2
Angola,October,2021,12,12
Angola,November,2021,1,1
Angola,December,2021,8,9
Angola,January,2022,7,8
Angola,February,2022,4,4
Angola,March,2022,7,6
Angola,April,2022,6,18
Angola,May,2022,2,4
Angola,June,2022,5,4
Angola,July,2022,6,7
Angola,August,2022,9,32
Angola,September,2022,6,3
Angola,October,2022,5,2
Angola,November,2022,5,4
Angola,December,2022,5,12
Angola,January,2023,2,1
Angola,February,2023,2,9
Angola,March,2023,7,9
Angola,April,2023,7,3
Angola,May,2023,6,9
Angola,June,2023,4,1
Angola,July,2023,4,2
