Country,Month,Year,Events,Fatalities
Liberia,July,2013,2,0
Liberia,August,2013,0,0
Liberia,September,2013,3,1
Liberia,October,2013,3,1
Liberia,November,2013,2,0
Liberia,December,2013,0,0
Liberia,January,2014,2,0
Liberia,February,2014,2,0
Liberia,March,2014,2,1
Liberia,April,2014,1,0
Liberia,May,2014,2,0
Liberia,June,2014,2,0
Liberia,July,2014,5,0
Liberia,August,2014,12,1
Liberia,September,2014,2,2
Liberia,October,2014,0,0
Liberia,November,2014,2,2
Liberia,December,2014,3,0
Liberia,January,2015,2,0
Liberia,February,2015,0,0
Liberia,March,2015,0,0
Liberia,April,2015,3,3
Liberia,May,2015,0,0
Liberia,June,2015,0,0
Liberia,July,2015,0,0
Liberia,August,2015,1,0
Liberia,September,2015,1,1
Liberia,October,2015,1,0
Liberia,November,2015,4,0
Liberia,December,2015,1,0
Liberia,January,2016,1,0
Liberia,February,2016,1,1
Liberia,March,2016,1,1
Liberia,April,2016,2,3
Liberia,May,2016,4,1
Liberia,June,2016,2,0
Liberia,July,2016,1,0
Liberia,August,2016,0,0
Liberia,September,2016,3,0
Liberia,October,2016,2,1
Liberia,November,2016,6,1
Liberia,December,2016,1,0
Liberia,January,2017,2,1
Liberia,February,2017,7,2
Liberia,March,2017,0,0
Liberia,April,2017,4,3
Liberia,May,2017,1,0
Liberia,June,2017,0,0
Liberia,July,2017,0,0
Liberia,August,2017,1,0
Liberia,September,2017,3,0
Liberia,October,2017,2,1
Liberia,November,2017,1,0
Liberia,December,2017,1,0
Liberia,January,2018,2,0
Liberia,February,2018,2,1
Liberia,March,2018,0,0
Liberia,April,2018,1,1
Liberia,May,2018,2,0
Liberia,June,2018,0,0
Liberia,July,2018,0,0
Liberia,August,2018,0,0
Liberia,September,2018,0,0
Liberia,October,2018,1,0
Liberia,November,2018,3,0
Liberia,December,2018,1,1
Liberia,January,2019,2,1
Liberia,February,2019,0,0
Liberia,March,2019,1,2
Liberia,April,2019,1,0
Liberia,May,2019,0,0
Liberia,June,2019,1,2
Liberia,July,2019,3,1
Liberia,August,2019,8,0
Liberia,September,2019,1,3
Liberia,October,2019,1,0
Liberia,November,2019,2,0
Liberia,December,2019,3,1
Liberia,January,2020,1,0
Liberia,February,2020,2,0
Liberia,March,2020,1,0
Liberia,April,2020,12,1
Liberia,May,2020,0,0
Liberia,June,2020,3,0
Liberia,July,2020,3,0
Liberia,August,2020,1,1
Liberia,September,2020,7,0
Liberia,October,2020,2,0
Liberia,November,2020,8,0
Liberia,December,2020,7,0
Liberia,January,2021,0,0
Liberia,February,2021,0,0
Liberia,March,2021,1,0
Liberia,April,2021,1,0
Liberia,May,2021,1,0
Liberia,June,2021,0,0
Liberia,July,2021,3,1
Liberia,August,2021,2,1
Liberia,September,2021,2,0
Liberia,October,2021,1,1
Liberia,November,2021,3,3
Liberia,December,2021,1,0
Liberia,January,2022,2,0
Liberia,February,2022,1,0
Liberia,March,2022,2,0
Liberia,April,2022,5,3
Liberia,May,2022,2,0
Liberia,June,2022,5,3
Liberia,July,2022,3,2
Liberia,August,2022,2,0
Liberia,September,2022,0,0
Liberia,October,2022,2,0
Liberia,November,2022,2,2
Liberia,December,2022,2,1
Liberia,January,2023,3,0
Liberia,February,2023,1,1
Liberia,March,2023,5,0
Liberia,April,2023,0,0
Liberia,May,2023,0,0
Liberia,June,2023,2,0
Liberia,July,2023,1,0
Liberia,August,2023,3,0
Liberia,September,2023,1,2
Liberia,October,2023,8,6
Liberia,November,2023,3,0
Liberia,December,2023,0,0
Liberia,January,2024,1,0
Liberia,February,2024,2,0
Liberia,March,2024,0,0
Liberia,April,2024,2,2
Liberia,May,2024,1,0
Liberia,June,2024,0,0
Liberia,July,2024,0,0
Liberia,August,2024,1,0
Liberia,September,2024,1,0
Liberia,October,2024,0,0
Liberia,November,2024,1,0
Liberia,December,2024,4,2
Liberia,January,2025,1,0
Liberia,February,2025,1,0
Liberia,March,2025,2,3
Liberia,April,2025,0,0
Liberia,May,2025,2,1
Liberia,June,2025,2,0
Liberia,July,2025,3,4
Liberia,August,2025,8,6
Liberia,September,2025,0,0
Liberia,October,2025,3,2
Liberia,November,2025,3,4
Liberia,December,2025,2,2
Liberia,January,2026,2,0
Liberia,February,2026,2,0
Liberia,March,2026,2,0
Liberia,April,2026,3,0
Liberia,May,2026,3,1
