Country,Month,Year,Events,Fatalities
Sierra Leone,June,2002,0,0
Sierra Leone,July,2002,1,2
Sierra Leone,August,2002,0,0
Sierra Leone,September,2002,1,0
Sierra Leone,October,2002,0,0
Sierra Leone,November,2002,0,0
Sierra Leone,December,2002,0,0
Sierra Leone,January,2003,1,0
Sierra Leone,February,2003,2,0
Sierra Leone,March,2003,4,0
Sierra Leone,April,2003,0,0
Sierra Leone,May,2003,0,0
Sierra Leone,June,2003,0,0
Sierra Leone,July,2003,0,0
Sierra Leone,August,2003,0,0
Sierra Leone,September,2003,0,0
Sierra Leone,October,2003,0,0
Sierra Leone,November,2003,0,0
Sierra Leone,December,2003,0,0
Sierra Leone,January,2004,0,0
Sierra Leone,February,2004,0,0
Sierra Leone,March,2004,0,0
Sierra Leone,April,2004,0,0
Sierra Leone,May,2004,0,0
Sierra Leone,June,2004,0,0
Sierra Leone,July,2004,3,2
Sierra Leone,August,2004,1,0
Sierra Leone,September,2004,4,1
Sierra Leone,October,2004,0,0
Sierra Leone,November,2004,0,0
Sierra Leone,December,2004,0,0
Sierra Leone,January,2005,0,0
Sierra Leone,February,2005,0,0
Sierra Leone,March,2005,0,0
Sierra Leone,April,2005,0,0
Sierra Leone,May,2005,1,0
Sierra Leone,June,2005,0,0
Sierra Leone,July,2005,0,0
Sierra Leone,August,2005,0,0
Sierra Leone,September,2005,0,0
Sierra Leone,October,2005,0,0
Sierra Leone,November,2005,1,0
Sierra Leone,December,2005,0,0
Sierra Leone,January,2006,0,0
Sierra Leone,February,2006,0,0
Sierra Leone,March,2006,0,0
Sierra Leone,April,2006,1,0
Sierra Leone,May,2006,0,0
Sierra Leone,June,2006,0,0
Sierra Leone,July,2006,0,0
Sierra Leone,August,2006,0,0
Sierra Leone,September,2006,0,0
Sierra Leone,October,2006,0,0
Sierra Leone,November,2006,0,0
Sierra Leone,December,2006,0,0
Sierra Leone,January,2007,0,0
Sierra Leone,February,2007,0,0
Sierra Leone,March,2007,0,0
Sierra Leone,April,2007,0,0
Sierra Leone,May,2007,0,0
Sierra Leone,June,2007,0,0
Sierra Leone,July,2007,2,0
Sierra Leone,August,2007,1,0
Sierra Leone,September,2007,0,0
Sierra Leone,October,2007,0,0
Sierra Leone,November,2007,0,0
Sierra Leone,December,2007,1,2
Sierra Leone,January,2008,1,4
Sierra Leone,February,2008,0,0
Sierra Leone,March,2008,0,0
Sierra Leone,April,2008,0,0
Sierra Leone,May,2008,0,0
Sierra Leone,June,2008,1,0
Sierra Leone,July,2008,3,0
Sierra Leone,August,2008,3,0
Sierra Leone,September,2008,3,1
Sierra Leone,October,2008,0,0
Sierra Leone,November,2008,1,2
Sierra Leone,December,2008,0,0
Sierra Leone,January,2009,1,0
Sierra Leone,February,2009,0,0
Sierra Leone,March,2009,10,0
Sierra Leone,April,2009,0,0
Sierra Leone,May,2009,1,0
Sierra Leone,June,2009,0,0
Sierra Leone,July,2009,0,0
Sierra Leone,August,2009,0,0
Sierra Leone,September,2009,2,3
Sierra Leone,October,2009,0,0
Sierra Leone,November,2009,0,0
Sierra Leone,December,2009,1,0
Sierra Leone,January,2010,1,0
Sierra Leone,February,2010,0,0
Sierra Leone,March,2010,1,0
Sierra Leone,April,2010,0,0
Sierra Leone,May,2010,0,0
Sierra Leone,June,2010,0,0
Sierra Leone,July,2010,0,0
Sierra Leone,August,2010,0,0
Sierra Leone,September,2010,0,0
Sierra Leone,October,2010,0,0
Sierra Leone,November,2010,2,0
Sierra Leone,December,2010,0,0
Sierra Leone,January,2011,0,0
Sierra Leone,February,2011,0,0
Sierra Leone,March,2011,0,0
Sierra Leone,April,2011,1,0
Sierra Leone,May,2011,0,0
Sierra Leone,June,2011,3,2
