Country,Month,Year,Events,Fatalities
Tunisia,December,2005,0,0
Tunisia,January,2006,0,0
Tunisia,February,2006,0,0
Tunisia,March,2006,0,0
Tunisia,April,2006,0,0
Tunisia,May,2006,0,0
Tunisia,June,2006,0,0
Tunisia,July,2006,0,0
Tunisia,August,2006,0,0
Tunisia,September,2006,0,0
Tunisia,October,2006,0,0
Tunisia,November,2006,0,0
Tunisia,December,2006,1,2
Tunisia,January,2007,1,14
Tunisia,February,2007,0,0
Tunisia,March,2007,0,0
Tunisia,April,2007,0,0
Tunisia,May,2007,0,0
Tunisia,June,2007,0,0
Tunisia,July,2007,0,0
Tunisia,August,2007,0,0
Tunisia,September,2007,0,0
Tunisia,October,2007,0,0
Tunisia,November,2007,0,0
Tunisia,December,2007,0,0
Tunisia,January,2008,0,0
Tunisia,February,2008,0,0
Tunisia,March,2008,0,0
Tunisia,April,2008,2,0
Tunisia,May,2008,2,1
Tunisia,June,2008,2,1
Tunisia,July,2008,0,0
Tunisia,August,2008,0,0
Tunisia,September,2008,0,0
Tunisia,October,2008,0,0
Tunisia,November,2008,0,0
Tunisia,December,2008,0,0
Tunisia,January,2009,0,0
Tunisia,February,2009,0,0
Tunisia,March,2009,0,0
Tunisia,April,2009,0,0
Tunisia,May,2009,0,0
Tunisia,June,2009,0,0
Tunisia,July,2009,0,0
Tunisia,August,2009,0,0
Tunisia,September,2009,0,0
Tunisia,October,2009,0,0
Tunisia,November,2009,0,0
Tunisia,December,2009,0,0
Tunisia,January,2010,0,0
Tunisia,February,2010,0,0
Tunisia,March,2010,0,0
Tunisia,April,2010,0,0
Tunisia,May,2010,0,0
Tunisia,June,2010,0,0
Tunisia,July,2010,0,0
Tunisia,August,2010,3,0
Tunisia,September,2010,0,0
Tunisia,October,2010,0,0
Tunisia,November,2010,0,0
Tunisia,December,2010,9,2
Tunisia,January,2011,57,72
Tunisia,February,2011,8,7
Tunisia,March,2011,2,0
Tunisia,April,2011,6,5
Tunisia,May,2011,16,21
Tunisia,June,2011,5,11
Tunisia,July,2011,13,0
Tunisia,August,2011,8,1
Tunisia,September,2011,16,8
Tunisia,October,2011,0,0
Tunisia,November,2011,0,0
Tunisia,December,2011,2,0
Tunisia,January,2012,7,0
Tunisia,February,2012,5,0
Tunisia,March,2012,3,1
Tunisia,April,2012,9,0
Tunisia,May,2012,4,0
Tunisia,June,2012,4,1
Tunisia,July,2012,1,0
Tunisia,August,2012,6,0
Tunisia,September,2012,2,0
Tunisia,October,2012,2,2
Tunisia,November,2012,3,1
Tunisia,December,2012,6,3
Tunisia,January,2013,8,1
Tunisia,February,2013,11,2
Tunisia,March,2013,4,0
Tunisia,April,2013,5,1
Tunisia,May,2013,10,2
Tunisia,June,2013,8,3
Tunisia,July,2013,6,10
Tunisia,August,2013,16,25
Tunisia,September,2013,2,4
Tunisia,October,2013,14,22
Tunisia,November,2013,9,2
Tunisia,December,2013,3,1
Tunisia,January,2014,10,5
Tunisia,February,2014,13,15
Tunisia,March,2014,7,3
Tunisia,April,2014,16,1
Tunisia,May,2014,12,8
Tunisia,June,2014,9,8
Tunisia,July,2014,11,23
Tunisia,August,2014,15,8
Tunisia,September,2014,7,3
Tunisia,October,2014,8,8
Tunisia,November,2014,7,11
Tunisia,December,2014,8,10
Tunisia,January,2015,4,1
Tunisia,February,2015,9,5
Tunisia,March,2015,8,36
Tunisia,April,2015,6,32
Tunisia,May,2015,6,5
Tunisia,June,2015,10,48
Tunisia,July,2015,9,6
Tunisia,August,2015,7,7
Tunisia,September,2015,5,0
Tunisia,October,2015,10,5
Tunisia,November,2015,5,16
Tunisia,December,2015,3,0
Tunisia,January,2016,14,1
Tunisia,February,2016,6,5
Tunisia,March,2016,24,84
Tunisia,April,2016,3,2
Tunisia,May,2016,11,11
Tunisia,June,2016,7,2
Tunisia,July,2016,6,4
Tunisia,August,2016,9,6
Tunisia,September,2016,9,0
Tunisia,October,2016,3,0
Tunisia,November,2016,7,2
Tunisia,December,2016,8,2
Tunisia,January,2017,9,0
Tunisia,February,2017,4,4
Tunisia,March,2017,7,3
Tunisia,April,2017,5,2
Tunisia,May,2017,6,2
Tunisia,June,2017,20,6
Tunisia,July,2017,7,0
Tunisia,August,2017,8,2
Tunisia,September,2017,12,3
Tunisia,October,2017,9,1
Tunisia,November,2017,9,2
Tunisia,December,2017,4,1
Tunisia,January,2018,7,3
Tunisia,February,2018,6,2
Tunisia,March,2018,4,3
Tunisia,April,2018,3,1
Tunisia,May,2018,7,2
Tunisia,June,2018,3,1
Tunisia,July,2018,2,6
Tunisia,August,2018,6,4
Tunisia,September,2018,4,3
Tunisia,October,2018,7,4
Tunisia,November,2018,10,1
Tunisia,December,2018,6,3
Tunisia,January,2019,3,2
Tunisia,February,2019,8,2
Tunisia,March,2019,9,4
Tunisia,April,2019,8,3
Tunisia,May,2019,6,4
Tunisia,June,2019,7,5
Tunisia,July,2019,4,1
Tunisia,August,2019,2,2
Tunisia,September,2019,5,5
Tunisia,October,2019,7,2
Tunisia,November,2019,3,0
Tunisia,December,2019,1,0
Tunisia,January,2020,4,1
Tunisia,February,2020,10,2
Tunisia,March,2020,3,3
Tunisia,April,2020,4,2
Tunisia,May,2020,1,0
Tunisia,June,2020,1,0
Tunisia,July,2020,0,0
Tunisia,August,2020,2,0
Tunisia,September,2020,1,4
Tunisia,October,2020,8,1
Tunisia,November,2020,2,0
Tunisia,December,2020,7,2
Tunisia,January,2021,3,1
Tunisia,February,2021,3,4
Tunisia,March,2021,4,2
Tunisia,April,2021,9,5
Tunisia,May,2021,3,5
Tunisia,June,2021,5,2
Tunisia,July,2021,7,0
Tunisia,August,2021,1,0
Tunisia,September,2021,2,0
Tunisia,October,2021,1,0
Tunisia,November,2021,3,0
Tunisia,December,2021,1,0
Tunisia,January,2022,1,0
Tunisia,February,2022,0,0
Tunisia,March,2022,1,0
Tunisia,April,2022,0,0
Tunisia,May,2022,0,0
Tunisia,June,2022,0,0
Tunisia,July,2022,0,0
Tunisia,August,2022,2,0
Tunisia,September,2022,3,1
Tunisia,October,2022,0,0
Tunisia,November,2022,1,0
Tunisia,December,2022,0,0
Tunisia,January,2023,0,0
Tunisia,February,2023,1,0
Tunisia,March,2023,1,0
Tunisia,April,2023,5,0
Tunisia,May,2023,7,6
Tunisia,June,2023,2,0
Tunisia,July,2023,4,0
Tunisia,August,2023,1,0
Tunisia,September,2023,3,0
Tunisia,October,2023,1,0
Tunisia,November,2023,3,0
Tunisia,December,2023,5,3
Tunisia,January,2024,0,0
Tunisia,February,2024,1,0
Tunisia,March,2024,7,0
Tunisia,April,2024,2,0
Tunisia,May,2024,2,0
Tunisia,June,2024,3,2
Tunisia,July,2024,1,0
Tunisia,August,2024,1,1
Tunisia,September,2024,0,0
Tunisia,October,2024,3,0
Tunisia,November,2024,1,0
Tunisia,December,2024,2,0
Tunisia,January,2025,0,0
Tunisia,February,2025,4,1
Tunisia,March,2025,0,0
Tunisia,April,2025,3,1
Tunisia,May,2025,1,0
Tunisia,June,2025,1,0
Tunisia,July,2025,0,0
Tunisia,August,2025,1,0
Tunisia,September,2025,2,0
Tunisia,October,2025,0,0
Tunisia,November,2025,3,0
Tunisia,December,2025,1,1
Tunisia,January,2026,3,7
Tunisia,February,2026,0,0
Tunisia,March,2026,1,0
Tunisia,April,2026,0,0
Tunisia,May,2026,1,0
