Country,Month,Year,Events,Fatalities
Ivory Coast,August,2010,0,0
Ivory Coast,September,2010,0,0
Ivory Coast,October,2010,0,0
Ivory Coast,November,2010,10,2
Ivory Coast,December,2010,29,70
Ivory Coast,January,2011,10,62
Ivory Coast,February,2011,28,41
Ivory Coast,March,2011,93,455
Ivory Coast,April,2011,43,104
Ivory Coast,May,2011,15,122
Ivory Coast,June,2011,2,9
Ivory Coast,July,2011,1,0
Ivory Coast,August,2011,1,0
Ivory Coast,September,2011,4,12
Ivory Coast,October,2011,4,0
Ivory Coast,November,2011,2,0
Ivory Coast,December,2011,8,7
Ivory Coast,January,2012,1,1
Ivory Coast,February,2012,0,0
Ivory Coast,March,2012,1,1
Ivory Coast,April,2012,2,8
Ivory Coast,May,2012,0,0
Ivory Coast,June,2012,5,21
Ivory Coast,July,2012,2,11
Ivory Coast,August,2012,21,42
Ivory Coast,September,2012,8,9
Ivory Coast,October,2012,11,18
Ivory Coast,November,2012,0,0
Ivory Coast,December,2012,11,7
Ivory Coast,January,2013,5,4
Ivory Coast,February,2013,3,2
Ivory Coast,March,2013,7,29
Ivory Coast,April,2013,6,6
Ivory Coast,May,2013,6,1
Ivory Coast,June,2013,9,6
Ivory Coast,July,2013,11,16
Ivory Coast,August,2013,2,0
Ivory Coast,September,2013,9,9
Ivory Coast,October,2013,2,0
Ivory Coast,November,2013,1,1
Ivory Coast,December,2013,2,2
Ivory Coast,January,2014,9,3
Ivory Coast,February,2014,11,8
Ivory Coast,March,2014,6,3
Ivory Coast,April,2014,8,1
Ivory Coast,May,2014,2,13
Ivory Coast,June,2014,2,0
Ivory Coast,July,2014,0,0
Ivory Coast,August,2014,1,0
Ivory Coast,September,2014,3,0
Ivory Coast,October,2014,1,0
Ivory Coast,November,2014,4,1
Ivory Coast,December,2014,3,2
Ivory Coast,January,2015,2,3
Ivory Coast,February,2015,4,1
Ivory Coast,March,2015,2,1
Ivory Coast,April,2015,3,2
Ivory Coast,May,2015,5,1
Ivory Coast,June,2015,0,0
Ivory Coast,July,2015,0,0
Ivory Coast,August,2015,0,0
Ivory Coast,September,2015,4,2
Ivory Coast,October,2015,1,0
Ivory Coast,November,2015,1,1
Ivory Coast,December,2015,1,10
Ivory Coast,January,2016,1,0
Ivory Coast,February,2016,1,10
Ivory Coast,March,2016,8,60
Ivory Coast,April,2016,0,0
Ivory Coast,May,2016,3,1
Ivory Coast,June,2016,3,0
Ivory Coast,July,2016,0,0
Ivory Coast,August,2016,3,5
Ivory Coast,September,2016,2,1
Ivory Coast,October,2016,2,1
Ivory Coast,November,2016,3,6
Ivory Coast,December,2016,2,3
Ivory Coast,January,2017,3,5
Ivory Coast,February,2017,1,0
Ivory Coast,March,2017,2,1
Ivory Coast,April,2017,1,1
Ivory Coast,May,2017,5,7
Ivory Coast,June,2017,0,0
Ivory Coast,July,2017,5,4
Ivory Coast,August,2017,4,0
Ivory Coast,September,2017,3,2
Ivory Coast,October,2017,2,10
Ivory Coast,November,2017,3,2
Ivory Coast,December,2017,7,7
Ivory Coast,January,2018,6,4
Ivory Coast,February,2018,1,0
Ivory Coast,March,2018,3,1
Ivory Coast,April,2018,3,1
Ivory Coast,May,2018,1,0
Ivory Coast,June,2018,1,0
Ivory Coast,July,2018,1,1
Ivory Coast,August,2018,1,0
Ivory Coast,September,2018,1,1
Ivory Coast,October,2018,4,2
Ivory Coast,November,2018,8,4
Ivory Coast,December,2018,8,0
Ivory Coast,January,2019,1,0
Ivory Coast,February,2019,4,1
Ivory Coast,March,2019,5,3
Ivory Coast,April,2019,10,0
Ivory Coast,May,2019,15,17
Ivory Coast,June,2019,4,5
Ivory Coast,July,2019,2,1
Ivory Coast,August,2019,2,1
Ivory Coast,September,2019,7,1
Ivory Coast,October,2019,5,2
Ivory Coast,November,2019,8,3
Ivory Coast,December,2019,11,10
Ivory Coast,January,2020,10,4
Ivory Coast,February,2020,19,7
Ivory Coast,March,2020,11,5
Ivory Coast,April,2020,13,6
Ivory Coast,May,2020,12,16
Ivory Coast,June,2020,5,16
Ivory Coast,July,2020,8,4
Ivory Coast,August,2020,8,6
Ivory Coast,September,2020,4,1
Ivory Coast,October,2020,45,38
Ivory Coast,November,2020,18,15
Ivory Coast,December,2020,11,10
Ivory Coast,January,2021,3,1
Ivory Coast,February,2021,10,3
Ivory Coast,March,2021,11,6
Ivory Coast,April,2021,11,6
Ivory Coast,May,2021,14,2
Ivory Coast,June,2021,11,5
Ivory Coast,July,2021,11,4
Ivory Coast,August,2021,6,2
Ivory Coast,September,2021,6,2
Ivory Coast,October,2021,11,6
Ivory Coast,November,2021,11,8
Ivory Coast,December,2021,4,0
Ivory Coast,January,2022,9,8
Ivory Coast,February,2022,6,3
Ivory Coast,March,2022,4,2
Ivory Coast,April,2022,6,0
Ivory Coast,May,2022,9,9
Ivory Coast,June,2022,4,0
Ivory Coast,July,2022,7,6
Ivory Coast,August,2022,5,3
Ivory Coast,September,2022,5,4
Ivory Coast,October,2022,2,5
Ivory Coast,November,2022,5,2
Ivory Coast,December,2022,11,6
Ivory Coast,January,2023,11,4
Ivory Coast,February,2023,3,3
Ivory Coast,March,2023,4,3
Ivory Coast,April,2023,9,0
Ivory Coast,May,2023,1,0
Ivory Coast,June,2023,2,1
Ivory Coast,July,2023,6,2
Ivory Coast,August,2023,8,0
Ivory Coast,September,2023,7,1
Ivory Coast,October,2023,10,6
Ivory Coast,November,2023,8,5
Ivory Coast,December,2023,3,2
Ivory Coast,January,2024,5,2
Ivory Coast,February,2024,5,1
Ivory Coast,March,2024,7,1
Ivory Coast,April,2024,5,0
