Country,Month,Year,Events,Fatalities
Egypt,July,2013,175,186
Egypt,August,2013,138,745
Egypt,September,2013,108,125
Egypt,October,2013,94,80
Egypt,November,2013,78,104
Egypt,December,2013,56,52
Egypt,January,2014,115,120
Egypt,February,2014,57,198
Egypt,March,2014,65,66
Egypt,April,2014,63,70
Egypt,May,2014,44,35
Egypt,June,2014,36,57
Egypt,July,2014,47,135
Egypt,August,2014,63,89
Egypt,September,2014,56,125
Egypt,October,2014,63,132
Egypt,November,2014,70,125
Egypt,December,2014,49,108
Egypt,January,2015,111,133
Egypt,February,2015,77,211
Egypt,March,2015,78,211
Egypt,April,2015,78,268
Egypt,May,2015,95,180
Egypt,June,2015,70,137
Egypt,July,2015,72,531
Egypt,August,2015,49,101
Egypt,September,2015,71,609
Egypt,October,2015,53,301
Egypt,November,2015,38,77
Egypt,December,2015,38,50
Egypt,January,2016,50,198
Egypt,February,2016,47,102
Egypt,March,2016,40,190
Egypt,April,2016,28,136
Egypt,May,2016,52,235
Egypt,June,2016,46,105
Egypt,July,2016,40,76
Egypt,August,2016,28,119
Egypt,September,2016,37,100
Egypt,October,2016,41,260
Egypt,November,2016,40,100
Egypt,December,2016,22,95
Egypt,January,2017,24,93
Egypt,February,2017,37,64
Egypt,March,2017,30,102
Egypt,April,2017,61,137
Egypt,May,2017,44,120
Egypt,June,2017,27,45
Egypt,July,2017,61,205
Egypt,August,2017,25,57
Egypt,September,2017,28,68
Egypt,October,2017,35,152
Egypt,November,2017,30,413
Egypt,December,2017,33,88
Egypt,January,2018,33,51
Egypt,February,2018,35,137
Egypt,March,2018,24,117
Egypt,April,2018,18,124
Egypt,May,2018,18,62
Egypt,June,2018,20,80
Egypt,July,2018,10,38
Egypt,August,2018,22,128
Egypt,September,2018,22,38
Egypt,October,2018,40,93
Egypt,November,2018,54,81
Egypt,December,2018,90,165
Egypt,January,2019,80,154
Egypt,February,2019,33,72
Egypt,March,2019,45,84
Egypt,April,2019,29,68
Egypt,May,2019,50,128
Egypt,June,2019,59,88
Egypt,July,2019,52,49
Egypt,August,2019,41,83
Egypt,September,2019,35,90
Egypt,October,2019,48,105
Egypt,November,2019,28,47
Egypt,December,2019,37,35
Egypt,January,2020,36,41
Egypt,February,2020,50,64
Egypt,March,2020,39,70
Egypt,April,2020,41,46
Egypt,May,2020,69,100
Egypt,June,2020,28,39
Egypt,July,2020,36,55
Egypt,August,2020,62,59
Egypt,September,2020,37,47
Egypt,October,2020,37,37
Egypt,November,2020,34,24
Egypt,December,2020,46,41
Egypt,January,2021,49,43
Egypt,February,2021,30,36
Egypt,March,2021,19,24
Egypt,April,2021,24,21
Egypt,May,2021,16,21
Egypt,June,2021,13,9
Egypt,July,2021,23,29
Egypt,August,2021,22,17
Egypt,September,2021,15,9
Egypt,October,2021,9,11
Egypt,November,2021,18,16
Egypt,December,2021,28,28
Egypt,January,2022,12,13
Egypt,February,2022,16,13
Egypt,March,2022,39,77
Egypt,April,2022,31,37
Egypt,May,2022,9,26
Egypt,June,2022,23,26
Egypt,July,2022,16,12
Egypt,August,2022,27,31
Egypt,September,2022,7,6
Egypt,October,2022,3,6
Egypt,November,2022,5,18
Egypt,December,2022,6,9
Egypt,January,2023,0,0
Egypt,February,2023,1,1
Egypt,March,2023,3,3
Egypt,April,2023,1,0
Egypt,May,2023,2,1
Egypt,June,2023,2,7
Egypt,July,2023,4,10
Egypt,August,2023,3,2
Egypt,September,2023,1,1
Egypt,October,2023,4,3
Egypt,November,2023,1,0
Egypt,December,2023,1,0
Egypt,January,2024,1,5
Egypt,February,2024,2,2
Egypt,March,2024,3,0
Egypt,April,2024,5,2
Egypt,May,2024,4,3
Egypt,June,2024,1,0
Egypt,July,2024,4,0
Egypt,August,2024,1,1
Egypt,September,2024,3,0
Egypt,October,2024,1,1
Egypt,November,2024,1,0
Egypt,December,2024,4,4
Egypt,January,2025,0,0
Egypt,February,2025,4,8
Egypt,March,2025,9,4
Egypt,April,2025,3,3
Egypt,May,2025,6,5
Egypt,June,2025,0,0
Egypt,July,2025,3,4
Egypt,August,2025,7,6
Egypt,September,2025,4,13
Egypt,October,2025,7,8
Egypt,November,2025,1,0
Egypt,December,2025,4,2
Egypt,January,2026,6,2
Egypt,February,2026,5,2
Egypt,March,2026,1,0
Egypt,April,2026,0,0
Egypt,May,2026,3,0
