Country,Month,Year,Events,Fatalities
Libya,November,2014,178,322
Libya,December,2014,127,352
Libya,January,2015,106,308
Libya,February,2015,95,495
Libya,March,2015,145,278
Libya,April,2015,154,269
Libya,May,2015,120,290
Libya,June,2015,85,280
Libya,July,2015,106,301
Libya,August,2015,75,286
Libya,September,2015,63,203
Libya,October,2015,60,82
Libya,November,2015,79,155
Libya,December,2015,63,122
Libya,January,2016,106,226
Libya,February,2016,94,267
Libya,March,2016,86,209
Libya,April,2016,86,257
Libya,May,2016,74,183
Libya,June,2016,117,420
Libya,July,2016,73,301
Libya,August,2016,76,321
Libya,September,2016,74,150
Libya,October,2016,71,236
Libya,November,2016,85,299
Libya,December,2016,69,459
Libya,January,2017,59,207
Libya,February,2017,59,137
Libya,March,2017,98,218
Libya,April,2017,64,47
Libya,May,2017,70,303
Libya,June,2017,61,83
Libya,July,2017,71,188
Libya,August,2017,56,97
Libya,September,2017,78,109
Libya,October,2017,61,119
Libya,November,2017,80,155
Libya,December,2017,44,44
Libya,January,2018,86,246
Libya,February,2018,56,77
Libya,March,2018,71,73
Libya,April,2018,27,36
Libya,May,2018,79,191
Libya,June,2018,44,123
Libya,July,2018,18,27
Libya,August,2018,32,88
Libya,September,2018,63,119
Libya,October,2018,41,74
Libya,November,2018,46,114
Libya,December,2018,36,58
Libya,January,2019,35,79
Libya,February,2019,41,186
Libya,March,2019,25,59
Libya,April,2019,197,418
Libya,May,2019,78,58
Libya,June,2019,79,295
Libya,July,2019,111,276
Libya,August,2019,124,296
Libya,September,2019,167,300
Libya,October,2019,160,127
Libya,November,2019,107,87
Libya,December,2019,129,113
Libya,January,2020,98,122
Libya,February,2020,94,71
Libya,March,2020,229,298
Libya,April,2020,319,535
Libya,May,2020,283,357
Libya,June,2020,61,96
Libya,July,2020,19,27
Libya,August,2020,16,21
Libya,September,2020,10,13
Libya,October,2020,13,5
Libya,November,2020,7,7
Libya,December,2020,6,8
Libya,January,2021,3,2
Libya,February,2021,2,2
Libya,March,2021,7,5
Libya,April,2021,6,3
Libya,May,2021,3,3
Libya,June,2021,14,21
Libya,July,2021,16,16
Libya,August,2021,14,8
Libya,September,2021,13,23
Libya,October,2021,13,9
Libya,November,2021,8,3
Libya,December,2021,8,20
Libya,January,2022,15,12
Libya,February,2022,8,21
Libya,March,2022,5,1
Libya,April,2022,13,13
Libya,May,2022,12,17
Libya,June,2022,18,9
Libya,July,2022,11,21
Libya,August,2022,10,33
Libya,September,2022,7,8
Libya,October,2022,6,4
Libya,November,2022,7,15
Libya,December,2022,6,5
Libya,January,2023,6,2
Libya,February,2023,6,5
Libya,March,2023,3,0
Libya,April,2023,3,5
Libya,May,2023,10,14
Libya,June,2023,5,0
Libya,July,2023,6,3
Libya,August,2023,16,56
Libya,September,2023,2,0
Libya,October,2023,7,8
Libya,November,2023,4,0
Libya,December,2023,7,2
Libya,January,2024,11,6
Libya,February,2024,13,16
Libya,March,2024,18,10
Libya,April,2024,22,12
Libya,May,2024,23,15
Libya,June,2024,25,24
Libya,July,2024,27,11
Libya,August,2024,26,27
Libya,September,2024,22,15
Libya,October,2024,11,5
Libya,November,2024,28,18
Libya,December,2024,6,4
Libya,January,2025,27,15
Libya,February,2025,15,36
Libya,March,2025,31,13
Libya,April,2025,31,24
Libya,May,2025,57,57
Libya,June,2025,21,14
Libya,July,2025,33,26
Libya,August,2025,39,30
Libya,September,2025,36,22
Libya,October,2025,25,10
Libya,November,2025,26,14
Libya,December,2025,15,13
Libya,January,2026,21,12
Libya,February,2026,24,24
Libya,March,2026,18,14
Libya,April,2026,26,12
Libya,May,2026,13,21
