Country,Month,Year,Events,Fatalities
Uganda,July,2013,3,1
Uganda,August,2013,2,1
Uganda,September,2013,3,18
Uganda,October,2013,8,10
Uganda,November,2013,1,0
Uganda,December,2013,0,0
Uganda,January,2014,4,4
Uganda,February,2014,9,9
Uganda,March,2014,6,3
Uganda,April,2014,2,11
Uganda,May,2014,3,0
Uganda,June,2014,4,7
Uganda,July,2014,14,143
Uganda,August,2014,3,0
Uganda,September,2014,5,7
Uganda,October,2014,9,6
Uganda,November,2014,1,0
Uganda,December,2014,6,4
Uganda,January,2015,5,2
Uganda,February,2015,2,1
Uganda,March,2015,5,5
Uganda,April,2015,5,4
Uganda,May,2015,4,3
Uganda,June,2015,4,2
Uganda,July,2015,8,6
Uganda,August,2015,5,0
Uganda,September,2015,7,1
Uganda,October,2015,18,3
Uganda,November,2015,13,1
Uganda,December,2015,9,0
Uganda,January,2016,14,2
Uganda,February,2016,10,13
Uganda,March,2016,15,23
Uganda,April,2016,7,8
Uganda,May,2016,12,11
Uganda,June,2016,6,4
Uganda,July,2016,8,3
Uganda,August,2016,6,0
Uganda,September,2016,3,7
Uganda,October,2016,8,3
Uganda,November,2016,10,196
Uganda,December,2016,3,2
Uganda,January,2017,2,1
Uganda,February,2017,3,2
Uganda,March,2017,9,3
Uganda,April,2017,24,18
Uganda,May,2017,5,1
Uganda,June,2017,12,15
Uganda,July,2017,5,4
Uganda,August,2017,11,4
Uganda,September,2017,9,5
Uganda,October,2017,13,3
Uganda,November,2017,10,8
Uganda,December,2017,4,2
Uganda,January,2018,6,9
Uganda,February,2018,9,7
Uganda,March,2018,15,7
Uganda,April,2018,19,11
Uganda,May,2018,10,5
Uganda,June,2018,13,11
Uganda,July,2018,31,13
Uganda,August,2018,26,9
Uganda,September,2018,10,8
Uganda,October,2018,15,7
Uganda,November,2018,28,32
Uganda,December,2018,25,22
Uganda,January,2019,20,13
Uganda,February,2019,12,8
Uganda,March,2019,26,28
Uganda,April,2019,22,12
Uganda,May,2019,26,20
Uganda,June,2019,23,12
Uganda,July,2019,18,14
Uganda,August,2019,13,9
Uganda,September,2019,12,8
Uganda,October,2019,24,11
Uganda,November,2019,6,4
Uganda,December,2019,19,21
Uganda,January,2020,12,11
Uganda,February,2020,14,8
Uganda,March,2020,44,43
Uganda,April,2020,71,23
Uganda,May,2020,48,27
Uganda,June,2020,28,26
Uganda,July,2020,36,16
Uganda,August,2020,24,8
Uganda,September,2020,32,29
Uganda,October,2020,21,9
Uganda,November,2020,44,16
Uganda,December,2020,70,23
Uganda,January,2021,88,21
Uganda,February,2021,49,54
Uganda,March,2021,35,26
Uganda,April,2021,16,14
Uganda,May,2021,35,49
Uganda,June,2021,52,38
Uganda,July,2021,75,71
Uganda,August,2021,59,38
Uganda,September,2021,56,42
Uganda,October,2021,49,46
Uganda,November,2021,49,57
Uganda,December,2021,48,39
Uganda,January,2022,39,26
Uganda,February,2022,37,22
Uganda,March,2022,54,66
Uganda,April,2022,32,23
Uganda,May,2022,41,25
Uganda,June,2022,39,22
Uganda,July,2022,40,25
Uganda,August,2022,17,6
Uganda,September,2022,29,23
Uganda,October,2022,37,35
Uganda,November,2022,31,24
Uganda,December,2022,34,64
Uganda,January,2023,48,43
Uganda,February,2023,37,26
Uganda,March,2023,25,12
Uganda,April,2023,32,17
Uganda,May,2023,39,30
Uganda,June,2023,37,74
Uganda,July,2023,38,41
Uganda,August,2023,24,19
Uganda,September,2023,16,17
Uganda,October,2023,30,25
Uganda,November,2023,14,21
Uganda,December,2023,29,38
Uganda,January,2024,20,17
Uganda,February,2024,21,18
Uganda,March,2024,17,15
Uganda,April,2024,26,23
Uganda,May,2024,28,19
Uganda,June,2024,29,14
Uganda,July,2024,16,33
Uganda,August,2024,25,22
Uganda,September,2024,21,15
Uganda,October,2024,32,32
Uganda,November,2024,24,14
Uganda,December,2024,26,21
Uganda,January,2025,36,20
Uganda,February,2025,32,24
Uganda,March,2025,27,11
Uganda,April,2025,22,14
Uganda,May,2025,28,19
Uganda,June,2025,18,15
Uganda,July,2025,26,13
Uganda,August,2025,12,12
Uganda,September,2025,7,5
Uganda,October,2025,16,15
Uganda,November,2025,28,38
Uganda,December,2025,27,12
Uganda,January,2026,51,27
Uganda,February,2026,30,22
Uganda,March,2026,17,15
Uganda,April,2026,23,20
Uganda,May,2026,5,4
