Country,Admin1,Admin2,ISO3,Admin2 Pcode,Admin1 Pcode,Month,Year,Events,Fatalities
Ukraine,Zakarpattia,Berehivskyi,UKR,UA2102,UA21,January,2018,0,0
Ukraine,Ternopil,Kremenetskyi,UKR,UA6102,UA61,January,2018,0,0
Ukraine,Ivano-Frankivsk,Kolomyiskyi,UKR,UA2608,UA26,January,2018,0,0
Ukraine,Kirovograd,Kropyvnytskyi,UKR,UA3504,UA35,January,2018,0,0
Ukraine,Chernihiv,Nizhynskyi,UKR,UA7404,UA74,January,2018,0,0
Ukraine,Zaporizhia,Vasylivskyi,UKR,UA2304,UA23,January,2018,0,0
Ukraine,Kharkiv,Kharkivskyi,UKR,UA6312,UA63,January,2018,1,0
Ukraine,Rivne,Varaskyi,UKR,UA5602,UA56,January,2018,0,0
Ukraine,Vinnytsia,Haisynskyi,UKR,UA0504,UA05,January,2018,0,0
Ukraine,Dnipropetrovsk,Kamianskyi,UKR,UA1204,UA12,January,2018,0,0
Ukraine,Kharkiv,Lozivskyi,UKR,UA6310,UA63,January,2018,0,0
Ukraine,Ivano-Frankivsk,Ivano-Frankivskyi,UKR,UA2604,UA26,January,2018,0,0
Ukraine,Ivano-Frankivsk,Kosivskyi,UKR,UA2610,UA26,January,2018,0,0
Ukraine,Kharkiv,Chuguivskyi,UKR,UA6314,UA63,January,2018,0,0
Ukraine,Kyiv,Obukhivskyi,UKR,UA3212,UA32,January,2018,0,0
Ukraine,Rivne,Dubenskyi,UKR,UA5604,UA56,January,2018,0,0
Ukraine,Kherson,Khersonskyi,UKR,UA6510,UA65,January,2018,0,0
Ukraine,Donetsk,Kramatorskyi,UKR,UA1412,UA14,January,2018,7,0
Ukraine,Kyiv,Bilotserkivskyi,UKR,UA3202,UA32,January,2018,0,0
Ukraine,Poltava,Poltavskyi,UKR,UA5308,UA53,January,2018,0,0
Ukraine,Kirovograd,Oleksandriiskyi,UKR,UA3508,UA35,January,2018,0,0
Ukraine,Zaporizhia,Melitopolskyi,UKR,UA2308,UA23,January,2018,0,0
Ukraine,Sumy,Okhtyrskyi,UKR,UA5904,UA59,January,2018,0,0
Ukraine,Kharkiv,Kupianskyi,UKR,UA6308,UA63,January,2018,0,0
Ukraine,Lviv,Sambirskyi,UKR,UA4608,UA46,January,2018,0,0
Ukraine,Zaporizhia,Zaporizkyi,UKR,UA2306,UA23,January,2018,0,0
Ukraine,Sumy,Romenskyi,UKR,UA5906,UA59,January,2018,0,0
Ukraine,Mykolaiv,Pervomaiskyi,UKR,UA4808,UA48,January,2018,0,0
Ukraine,Lviv,Drohobytskyi,UKR,UA4602,UA46,January,2018,0,0
Ukraine,Zhytomyr,Novohrad-Volynskyi,UKR,UA1808,UA18,January,2018,0,0
Ukraine,Chernihiv,Novhorod-Siverskyi,UKR,UA7406,UA74,January,2018,0,0
Ukraine,Volyn,Kovelskyi,UKR,UA0706,UA07,January,2018,0,0
Ukraine,Zhytomyr,Berdychivskyi,UKR,UA1802,UA18,January,2018,0,0
Ukraine,Luhansk,Sievierodonetskyi,UKR,UA4412,UA44,January,2018,40,4
Ukraine,Kharkiv,Iziumskyi,UKR,UA6304,UA63,January,2018,0,0
Ukraine,Kherson,Kakhovskyi,UKR,UA6506,UA65,January,2018,1,0
